grid,column,row,Northness,Vege_heig_max,Soil_moist_4_final,Soil_temp_4_adj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,E,14,0.64,35,31.88967824,14.89611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,F,14,0.34,34,33.39645244,14.68694444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,G,14,0.5,37,28.80322664,14.27777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,H,14,0.34,27,33.71000084,14.46861111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,15,0.5,38,37.41677504,15.15944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,15,0.5,27,29.62354924,15.15027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,15,0.34,32,36.63032344,14.84111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,15,0.64,39,30.63709764,14.43194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,E,15,0.34,45,29.94387184,14.92277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,F,15,0.34,43,28.95064604,15.11361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,G,15,0.34,39,25.05742024,14.70444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,H,15,0.34,32,19.16419444,15.49527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,16,0,27,33.27096864,15.28611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,16,0,36,34.07774284,15.07694444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,16,0,36,35.08451704,15.16777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,16,0,22,31.09129124,15.25861111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,E,16,0,24,30.69806544,15.24944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,F,16,0,29,30.70483964,15.04027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,G,16,0,24,32.61161384,15.03111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,H,16,0,37,31.81838804,15.02194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,17,1,41,34.12516224,15.31277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,17,0,30,35.23193643,15.30361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,17,0.34,13,32.83871063,15.29444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,17,0,20,32.34548483,15.28527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,E,17,0.34,23,28.15225903,15.07611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,F,17,0.17,26,28.05903323,14.76694444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,G,17,-0.17,22,29.06580743,15.05777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,H,17,-0.94,22,28.37032357,15.44861111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,18,0.99,28,26.57935583,15.83944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,18,0.17,49,28.18613003,15.93027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,18,0.34,15,28.69290423,15.62111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,18,0.34,29,27.29967843,15.01194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,E,18,-0.17,40,30.80645263,15.00277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,F,18,-0.34,24,21.81322683,14.89361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,G,18,-0.17,43,29.82000103,15.28444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,H,18,-0.5,23,24.22677523,15.27527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,19,0.5,37,36.03354943,15.66611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,19,0.17,39,22.94032363,14.95694444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,19,-0.34,30,29.14709783,15.14777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,19,0.17,33,27.55387203,15.13861111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,E,19,0.17,20,25.26064623,14.92944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,F,19,0,38,24.06742043,15.52027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,G,19,-0.17,29,21.47419463,15.41111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,H,19,-0.34,27,27.68096883,15.10194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,A,20,0.5,26,23.78774303,15.09277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,20,0.17,25,22.49451723,14.88361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C,20,0.34,37,21.40129143,14.87444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,D,20,0.34,41,23.50806563,15.06527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,E,20,0.34,25,27.41483983,14.55611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,F,20,0.17,20,24.65601426,14.44694444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,G,20,0.34,28,21.01458786,14.53777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,H,20,-0.94,30,26.64193663,15.11944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,1,0.77,73,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,1,0.77,47,26.54284398,14.12637153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,1,0.5,49,27.9918158,14.31663194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,1,0.77,37,24.99901339,14.90689236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,1,0.34,41,26.80621097,15.19715278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,1,0.77,47,31.01340856,14.98741319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,1,0.5,36,22.72060615,14.97767361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,1,0.64,35,27.82780374,14.46793403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,2,0.77,58,32.03500132,14.25819444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,2,0.34,68,29.14219891,14.64845486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,2,0.64,43,26.1493965,14.93871528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,2,0.77,49,24.75659408,15.32897569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,2,0.77,41,24.96379167,15.31923611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,2,0.34,50,26.07098926,15.40949653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,2,0.34,56,28.17818685,14.79975694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,2,0.64,40,24.28538443,14.49001736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,3,0.77,45,26.69258202,14.18027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,3,0.34,51,25.59977961,14.47053819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,3,0.64,56,24.9069772,14.66079861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,3,0.64,41,25.91417478,14.35105903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,3,0,37,22.52137237,14.94131944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,3,0.64,34,29.92856996,15.03157986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,3,0.87,45,30.03576754,15.12184028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,3,0.64,30,27.74296513,15.01210069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,4,0.87,33,27.45016272,14.30236111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,4,0.5,42,31.25736031,14.29262153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,4,0.64,76,24.16455789,14.18288194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,4,0.64,65,26.97175548,14.47314236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,4,0.5,38,20.47895307,14.76340278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,4,0.64,40,28.48615066,14.65366319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,4,0.77,37,25.39334824,14.24392361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,4,0.77,39,24.90054583,15.73418403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,5,0.87,29,28.50774342,14.82444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,5,0.64,40,26.514941,14.91470486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,5,0.87,66,24.42213859,14.20496528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,5,0.77,65,26.52933618,15.19522569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,5,0.94,34,22.13653377,15.08548611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,5,0.64,31,18.64373135,14.57574653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,5,0.77,72,32.25092894,14.16600694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,5,0.77,41,28.65812653,14.15626736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,6,0.87,26,28.50105664,14.14652778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,6,0.64,30,27.5725217,13.83678819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,6,0.77,27,26.07971929,13.82704861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,6,0.77,31,30.98691688,14.11730903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,6,0.77,26,27.39411446,14.10756944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,6,0.87,17,29.40131205,14.09782986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,6,0.77,28,26.50850964,13.68809028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,6,0.77,19,26.31570723,13.87835069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,7,-0.17,40,29.42290481,13.76861111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,7,0.5,28,23.3301024,14.05887153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,7,0.64,33,23.23729999,13.94913194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,7,0.77,43,24.24449758,14.53939236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,7,0.77,33,28.45169516,14.92965278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,7,0.64,20,26.05889275,14.41991319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,7,0,27,18.76609034,15.41017361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,7,0.34,21,27.97328792,14.10043403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,8,0.17,35,28.98048551,13.99069444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,8,0.64,37,28.7876831,13.88095486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,8,0.64,43,23.09488069,14.27121528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,8,0.77,32,22.90207827,14.66147569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,8,0.5,35,24.30927586,14.35173611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,8,0.5,22,28.81647345,14.24199653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,8,-0.17,24,24.42367104,13.83225694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,8,0.34,30,28.53086862,13.72251736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,9,0.5,34,27.23806621,14.01277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,9,0.5,45,26.4452638,13.90303819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,9,0.64,43,31.05246138,13.99329861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,9,0.77,43,27.95965897,13.88355903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,9,0.64,42,25.36685656,14.77381944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,9,0.5,28,26.27405415,14.16407986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,9,0.64,23,24.68125173,14.25434028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,9,0.77,31,27.78844932,13.94460069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,10,0.5,44,30.39564691,14.13486111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,10,0.5,26,27.5028445,13.82512153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,10,0.64,32,24.71004208,14.01538194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,10,0.64,45,26.31723967,13.80564236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,10,0.17,32,24.42443726,13.79590278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,10,0.5,34,27.53163484,13.78616319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,10,0.34,35,29.93883243,13.57642361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,10,0.77,30,30.24603002,13.76668403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,11,0.5,51,29.85322761,13.75694444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,0.77,51,29.36042519,13.64720486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,11,0.5,52,33.46762278,13.73746528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,11,0.34,50,22.77482037,14.02772569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,11,0.34,39,26.38201796,13.81798611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,11,-0.34,30,28.68921554,13.60824653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,11,0.17,27,27.39641313,13.29850694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,11,0.64,51,27.70361072,13.48876736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,12,0.34,51,28.9108083,13.97902778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,12,0.34,47,30.21800589,13.66928819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,12,0.34,28,25.52520348,14.05954861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,12,0.64,36,27.23240107,14.44980903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,12,0.5,39,26.83959865,14.14006944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,12,0.5,31,28.14679624,14.13032986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,12,0.34,52,25.95399383,13.62059028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,12,0.34,50,24.36119142,13.61085069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,13,0.5,66,28.968389,13.60111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,13,0.5,42,29.07558659,14.49137153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,13,0.5,27,27.48278418,13.88163194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,13,0.64,31,33.18998176,13.87189236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,13,0.34,23,33.09717935,13.96215278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,13,0.64,23,28.00437694,14.55241319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,13,0.77,34,23.91157453,14.54267361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,13,0.5,35,27.51877211,14.23293403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,14,0.87,28,32.4259697,14.22319444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,14,0.34,39,28.83316729,14.31345486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,14,0.34,31,23.44036488,14.40371528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,14,0.77,28,31.64756246,13.69397569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,14,0.5,30,31.45476005,13.88423611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,14,0.94,48,28.16195764,13.47449653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,14,0.64,28,30.96915523,13.86475694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,14,0.5,28,27.87635281,13.95501736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,15,0.5,21,28.1835504,13.14527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,15,0.34,31,24.89074799,13.63553819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,15,0.5,33,22.19794557,13.72579861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,15,0.77,28,25.60514316,14.01605903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,15,0.17,32,29.81234075,14.50631944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,15,0.77,39,29.41953834,14.89657986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,15,0.77,30,29.62673592,14.68684028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,15,0.77,50,25.53393351,12.57710069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,16,0.64,16,19.3411311,14.76736111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,16,0.77,15,20.34832869,16.35762153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,16,0.5,18,18.65552627,13.14788194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,16,0.5,21,25.06272386,14.03814236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,16,0.64,57,21.96992145,14.22840278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,16,0.34,49,31.27711903,14.41866319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,16,0.77,43,27.68431662,14.10892361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,16,0.77,56,28.49151421,14.09918403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,17,0.77,30,19.8987118,15.08944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,17,0.34,25,20.65590938,13.87970486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,17,0.34,20,20.61310697,13.56996528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,17,0.5,31,22.57030456,13.36022569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,17,0.34,24,26.12750215,19.65048611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,17,0.64,30,26.18469973,14.64074653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,17,0.34,22,29.34189732,15.03100694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,17,0.87,32,31.14909491,14.32126736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,18,0.5,32,20.75629249,13.31152778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,18,0.5,35,26.26349008,13.30178819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,18,0.5,18,21.27068767,13.19204861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,18,0.5,24,22.97788526,13.78230903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,18,0.5,22,25.98508284,14.37256944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,18,0.34,18,17.99228043,13.96282986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,18,0.34,37,23.49947802,15.15309028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,18,0.34,17,28.60427641,14.74335069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,19,0.64,36,22.31387319,14.23361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,19,0.64,45,16.02107078,14.42387153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,19,0.77,26,21.42826837,14.81413194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,19,0.64,24,30.33546595,14.50439236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,19,0.5,20,28.04266354,14.69465278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,19,0.77,27,22.44986113,14.08491319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,19,0.77,23,27.85705872,14.37517361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,19,0.77,23,31.1642563,14.36543403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,A,20,0.64,30,28.97145389,13.95569444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,20,0.77,23,18.87865148,14.74595486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,C,20,0.77,17,24.98584907,14.73621528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,D,20,0.87,56,26.79304665,14.42647569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,E,20,0,32,29.70024424,14.21673611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,F,20,0.34,20,32.00744183,14.20699653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,G,20,0.77,18,30.21463941,13.39725694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,H,20,0.5,20,25.82903459,14.17777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,1,0.5,0,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,1,0.64,0,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,1,0.77,35,42.72532528,13.04152778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,1,0.94,51,37.63153496,13.833125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,E,1,0.64,43,32.23774464,13.42472222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,F,1,0.94,44,36.34395433,13.81631944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,G,1,0.94,37,32.35016401,14.90791667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,H,1,0.77,35,34.45637369,13.79951389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,2,0.87,0,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,2,0.87,56,34.86879306,13.58270833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,2,0.87,30,37.37500274,13.27430556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,2,0.87,43,32.98121243,14.06590278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,E,2,0.77,60,29.38742211,13.2575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,F,2,0.64,42,34.09363179,14.74909722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,G,2,0.64,55,33.59984147,14.84069444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,H,2,0.64,52,31.80605116,14.23229167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,3,0.5,24,42.31226084,13.52388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,3,0.87,34,38.41847052,14.51548611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,3,0.64,48,32.62468021,13.90708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,3,0.98,41,36.13088989,13.59868056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,E,3,0.64,37,26.53709957,13.09027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,F,3,0.77,27,34.79330926,12.881875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,G,3,0.77,32,37.74951894,12.97347222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,H,3,0.77,38,34.15572862,13.36506944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,4,0.77,32,36.96193831,13.15666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,4,0.64,47,35.06814799,14.54826389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,4,0.77,42,35.67435767,15.73986111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,4,0.87,33,36.88056736,14.83145833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,E,4,0.5,21,29.48677704,13.92305556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,F,4,0.5,30,40.79298672,13.51465278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,G,4,0.77,32,36.6991964,12.2375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,H,4,0.77,45,29.20540609,12.13597222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,5,0.64,39,35.91161577,11.83444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,5,0.64,51,37.81782545,11.43291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,C,5,0.87,46,34.42403514,12.43138889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,D,5,0.98,36,34.23024482,12.32986111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,E,5,0.5,30,41.2364545,14.02833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
