Grid,Column,Row,Northness,Vege_heig_max,Soil_moist_4_final,Soil_temp_4_adj
5,A,11,-0.970295726,40,35.9379065,11.2964939
5,B,11,-0.5,39,23.96783664,11.10106136
5,C,11,0.913545458,41,22.6311001,11.70562881
5,D,11,0.64278761,37,29.3276969,11.91019627
5,E,11,-0.374606593,27,31.79096037,11.31476372
5,F,11,-0.898794046,45,31.48755716,11.61933117
5,G,11,-0.809016994,45,27.2174873,11.62389863
5,H,11,-0.978147601,59,20.18075076,11.62846608
5,A,12,0.173648178,34,28.34401423,11.23303354
5,B,12,-0.104528463,33,39.80727769,11.23760099
5,C,12,-0.994521895,36,29.67054116,11.94216845
5,D,12,-0.984807753,41,30.63380462,11.5467359
5,E,12,-0.788010754,35,38.29706809,11.75130335
5,F,12,-0.984807753,43,29.66033155,11.15587081
5,G,12,-0.978147601,46,28.12359502,11.36043826
5,H,12,-0.984807753,49,26.18685849,11.36500572
5,A,13,0.64278761,40,33.05012195,10.76957317
5,B,13,-1.84E-16,21,37.61338542,11.07414063
5,C,13,-0.990268069,31,32.57664888,11.67870808
5,D,13,-0.64278761,29,35.27324568,11.58327553
5,E,13,-0.69465837,24,36.00317581,11.98784299
5,F,13,-0.866025404,40,30.39977261,12.19241044
5,G,13,-0.939692621,39,28.32970274,12.3969779
5,H,13,-0.984807753,40,18.79296621,11.00154535
5,A,14,-0.342020143,35,21.75622967,10.3061128
5,B,14,-0.587785252,29,37.45282647,10.11068026
5,C,14,-0.970295726,51,36.41608994,11.71524771
5,D,14,-0.984807753,28,30.91268674,12.41981517
5,E,14,-0.939692621,35.5,24.6759502,12.12438262
5,F,14,-0.951056516,36,29.43921367,11.72895008
5,G,14,-0.984807753,30,17.83581047,10.73351753
5,H,14,-0.984807753,38,29.73240727,10.13808498
5,A,15,0.438371147,44,28.59567073,11.04265244
5,B,15,-0.406736643,39,31.49226753,11.44721989
5,C,15,-0.866025404,40,20.88886433,11.65178735
5,D,15,-0.374606593,36,30.55212779,11.3563548
5,E,15,-0.866025404,44,21.38205793,10.96092226
5,F,15,-0.559192903,29,31.44532139,11.76548971
5,G,15,-0.5,33,25.80858486,12.07005716
5,H,15,-0.866025404,36,26.23851499,11.67462462
5,A,16,-0.529919264,36,29.56844512,10.87919207
5,B,16,-0.882947593,28,33.33170859,11.68375953
5,C,16,-0.999390827,37,32.32830539,11.88832698
5,D,16,-0.990268069,44,18.89156885,12.29289444
5,E,16,-1,48,22.32149898,12.39746189
5,F,16,-0.898794046,38,31.18476245,12.40202934
5,G,16,-0.809016994,40,29.01469258,11.3065968
5,H,16,0.342020143,42,21.01128938,11.41116425
5,A,17,-0.951056516,29,29.04121951,11.51573171
5,B,17,-0.829037573,30,30.87114964,10.42029916
5,C,17,-0.866025404,35,26.40107978,11.82486662
5,D,17,-0.970295726,36,31.93100991,11.82943407
5,E,17,-0.829037573,39,21.66094004,11.73400152
5,F,17,-0.866025404,44,19.52420351,12.03856898
5,G,17,-0.939692621,47,22.1208003,11.84313643
5,H,17,0.309016994,25,25.48406377,11.74770389
5,A,18,-0.998629535,28,30.6139939,11.55227134
5,B,18,-0.984807753,38,18.37725737,12.3568388
5,C,18,-0.994521895,39,20.47385417,11.76140625
5,D,18,-0.999390827,29,21.93711763,12.1659737
5,E,18,-0.999390827,33,21.46704776,11.97054116
5,F,18,-0.984807753,38,16.6969779,11.47510861
5,G,18,-0.984807753,35,25.8935747,11.47967607
5,H,18,-0.939692621,32,26.69017149,10.78424352
5,A,19,-0.866025404,37,24.42010163,11.88881098
5,B,19,-0.829037573,35,21.35003176,11.89337843
5,C,19,-0.64278761,39,24.07996189,11.89794588
5,D,19,-0.939692621,40,23.54322536,12.00251334
5,E,19,-0.882947593,35,28.27315549,11.90708079
5,F,19,-0.5,33,23.73641895,12.21164825
5,G,19,-0.809016994,37,20.22634909,12.3162157
5,H,19,-0.64278761,33,25.06294588,12.52078316
5,A,20,-0.275637356,25,22.72620935,11.52535061
5,B,20,-0.927183855,31,26.85613948,11.82991806
5,C,20,-0.984807753,40,18.15273628,12.13448552
5,D,20,-0.984807753,47,20.11599975,12.63905297
5,E,20,-0.984807753,30,24.31259654,12.04362043
5,F,20,-0.984807753,26,27.30919334,11.94818788
5,G,20,-0.999390827,31,25.13912348,11.25275534
5,H,20,-0.994521895,32,21.86565041,12.26189024
